X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
294.07	247.81	1	818.13	622.72	1	229.01	644.6	0.99996	384.23	215.41	1	385.14	699.79	1	394.28	779.76	1
273.63	257.2	1	816.87	624.6	1	237.04	656.13	0.99996	384.29	215.52	1	398.71	712.96	1	391.62	775.19	1
255.89	270.15	1	816.64	624.04	1	243.34	667.14	0.99996	383.47	214.65	1	405.64	711.69	1	392.72	782.26	1
240.05	286.47	1	817.11	625.27	1	244.72	672.39	0.99996	380.7	218.32	1	404.09	711.36	1	391.78	782.07	1
226.92	306.21	1	822.62	617.62	1	248.64	675.78	0.99996	372.47	223.54	1	404.55	713.46	1	390.13	780.98	1
225.22	322.91	1	821.94	621.84	1	252.8	679.66	0.99996	366.9	233.89	1	402.69	711.06	1	388.96	781.12	1
222.01	344.06	1	824.34	620.84	1	252.49	682.25	0.99996	351.83	246.28	1	403.24	712.7	1	389.99	781.56	1
227.66	366.1	1	829.59	622.23	1	251.76	681.99	0.99996	325.53	259.64	1	401.71	711.17	1	390.98	782.3	1
229.29	385.54	1	836.21	623.44	1	256.98	684.53	0.99996	290.88	263.28	1	402.81	711.19	1	391.05	783.61	1
226.31	400.3	1	844.92	624.51	1	258.19	685.58	0.99996	271.89	280.59	1	406.41	711.16	1	385.18	784.61	1
225.63	412.52	1	848.38	625.08	1	251.74	684.58	0.99996	258.61	305.89	1	409.74	714.02	1	372.14	787.61	1
222.03	424.04	1	849.27	623.55	1	248.2	686.6	0.99996	251.93	323.16	1	408.54	714.57	1	360.77	785.57	1
227.43	446.09	1	849.95	621.42	1	247.03	699.86	0.99996	247.1	359.91	1	408.48	714.85	1	349.35	789.42	1
228.32	462	1	849.69	619.2	1	242.32	708.65	0.99996	244.97	401.07	1	408.33	714.32	1	335.9	788.02	1
229.22	479.14	1	848.46	620.51	1	241.92	731.16	0.99996	257.25	441.7	1	407.05	713.38	1	323.34	776.96	1
225.09	492.41	1	848.59	620.77	1	253.62	767.7	0.99996	275.04	486.99	1	407.63	713.81	1	321.52	771.97	1
224.99	500.86	1	847.32	621.49	1	266.74	793.39	0.99996	269.31	512.1	1	408.52	713.25	1	331.31	767.94	1
222.68	511.61	1	849.25	622.19	1	271.39	791.66	0.99996	251.26	531.26	1	408.97	708.75	1	333.93	769.03	1
222.82	516.28	1	849.16	624.86	1	279.24	778.49	-1	239.97	552.72	1	416.45	701.31	1	337.51	763.72	0.66493
219.54	525.42	1	851.02	624.9	1	282.62	767.48	0.99997	225.05	569.32	1	421.62	698.76	1	345.3	752.08	0.99537
218.52	522.88	1	851.01	626.33	1	285.3	768.18	0.99997	210.66	590.28	1	427.91	697.57	1	347.64	745.3	0.99537
218.97	522.74	1	851.32	627.83	1	284.76	769.17	0.99997	194.51	608.35	1	437.54	688.33	1	347.51	743.69	0.99537
217.09	524.98	1	852.88	628.54	1	283.74	768.2	0.99997	193.82	623.55	1	445.33	675.74	1	350.6	740.02	0.99537
214.63	527.91	1	853.7	629.78	1	282.94	763.98	0.99997	208.28	632.74	1	452.72	670.03	1	356.02	735.84	0.99537
215.92	526.06	1	853.45	629.94	1	281.9	763.71	0.99997	239.73	650.95	1	461.2	654.2	1	369.72	722.09	0.99537
218.47	524.66	1	853.57	629.64	1	283.04	763.8	0.99997	285.28	661.28	1	480.01	646.85	1	382.67	707.95	0.99537
216.57	529.08	1	853.44	630.11	1	280.68	761.77	0.99997	324.6	661.79	1	506.52	634.74	1	401.87	692.45	0.99537
216.93	528.02	1	853.77	630.61	1	283.5	758.91	0.99997	350.43	667.02	1	531.86	639.49	1	419.25	676.02	0.99537
216.69	527.48	1	854.28	629.31	1	285.31	752.82	0.99997	342.37	667.52	1	543.94	644.45	1	439.49	667.03	0.99537
217.12	527.32	1	854.24	629.46	1	281.67	748.3	0.99997	343.96	667.79	1	555.08	655.67	1	444.4	663.95	0.99537
216.97	528.41	1	853.89	628.96	1	286.06	741.61	0.99997	345.74	669.42	1	558.21	667.6	1	463.32	665.74	0.99537
216.73	528.06	1	854.15	629.07	1	294.81	726.11	0.99997	347.41	670.36	1	561.2	682.66	1	477.67	666.46	0.99537
215.6	529.17	1	853.47	629.3	1	298.81	717.77	0.99997	351.97	675.64	1	552.22	717.07	1	491.94	677.11	0.99537
215.12	526.09	1	853.4	629.24	1	296.21	712.67	0.99997	352.04	671.25	1	548.09	729.91	1	498.49	680.48	0.99537
213.86	526.1	1	853.27	629.17	1	292.11	708.64	0.99997	351.91	672.14	1	547.44	730.47	1	498.89	681.01	0.99537
212.78	527.59	1	852.98	629.14	1	289.92	704.63	0.99997	352.15	671.51	1	542.66	733.16	0.8382	499.14	681.22	0.82047
212.66	527.63	1	852.86	628.76	1	288.28	695.62	0.99997	359.35	676.57	1	530.23	737.54	0.8382	499.46	679.86	0.82047
210.4	529.65	1	851.5	628.83	1	284.48	685	0.99997	369.57	685.88	1	524.78	741.25	0.8382	501.36	679	0.82047
210.94	529.94	1	851.94	628.96	1	278.29	667.2	0.99997	381.8	688.42	1	523.48	742.28	0.8382	502.58	676.19	0.82047
212.07	528.55	1	851.4	629.1	1	279.69	649.3	0.99997	392.57	691.79	1	523.29	741.31	0.8382	508.33	673.1	0.82047
210.42	529.65	1	851.49	630.22	1	281.51	626.99	0.99997	404.86	701.29	1	524.37	740.81	0.8382	522.05	669.85	0.82047
210.62	529.49	1	852.74	631.59	1	294.35	597.37	0.99997	419.59	705.91	1	522.38	740.69	0.8382	532.39	670.3	0.82047
211.44	528.47	1	852.83	632.5	1	306.14	569.37	0.99997	426.58	703.43	1	516.74	741.91	0.8382	529.58	666.13	0.82047
211.02	528.58	1	852.59	632.26	1	321.7	545.07	0.99997	432.85	700.23	1	509.62	742.72	0.8382	523.56	663.41	0.82047
210.87	528.98	1	852.09	631.77	1	341.29	530.58	0.99997	442.21	698.55	1	506.12	746.11	0.8382	525.14	662.15	0.82047
210.99	529	1	852.98	632.47	1	343.68	525.83	0.99997	454.76	696.46	1	503.37	749.84	0.8382	524.96	661.45	0.82047
210.69	529.67	1	852.79	632.05	1	365.32	525.26	0.99997	457.15	694.34	1	500.12	750.22	0.8382	523.44	661.65	0.82047
210.56	530.98	1	852.63	631.72	1	364.05	526.59	0.99997	461.93	692.55	1	492.36	749.31	0.8382	525.03	663.79	0.82047
210.44	530.96	1	851.53	632.08	1	366.07	534.56	0.99997	465.37	693.03	1	479.9	749.08	0.8382	525.34	662.99	0.82047
209.39	532.29	1	850.94	632.82	1	375.25	548.19	0.99997	461.86	692.34	-1	464.49	750.98	-1	525.6	663.4	0.82047
211.57	531.1	1	847.71	638.53	1	391.8	573.11	0.99997	461.7	691.8	-1	465.65	748.07	-1	530.97	666.9	-1
213.53	529.73	1	847.54	643.1	1	401.37	592.06	0.99997	463.46	692.06	-1	479.17	750.89	-1	531.31	670.08	0.9096
212.44	533.37	1	849.09	644.75	1	407.82	609.2	0.99997	464.41	691.43	-1	467.24	746.46	-1	536.23	670.55	0.9096
213.36	532.53	1	848.83	646.17	1	416.85	618.7	0.99997	472.46	691.59	0.60404	468.42	747.74	0.6073	545.18	675.86	0.9096
213.01	534.7	1	848.95	647.71	1	424.04	625.75	0.99997	473.58	693.46	0.60404	471.12	748.76	0.6073	551.83	678.92	0.9096
213.26	534.29	1	849.16	649.45	1	425.62	629.79	0.99997	479.38	692.86	0.60404	472.03	749.72	0.6073	555.79	680.27	0.9096
212.31	534.07	1	849.2	649.67	1	423.68	631.53	0.99997	489.35	691.14	0.60404	471.1	750.6	0.6073	563.87	681.42	0.9096
211.5	536.03	1	849.01	649.36	1	423.41	636.87	0.99997	494.98	691.08	0.60404	475.63	748.1	0.6073	565.87	678.63	0.9096
212.34	535.52	1	848.87	648.61	1	417.2	633.05	0.99997	491.37	691.53	-1	471.8	742.9	-1	565.75	673.29	0.9096
212.96	534.82	1	848.81	648.55	1	413.36	635.2	0.99997	495.89	691	0.82809	472.83	745.06	0.99442	573.57	672.74	0.9096
212.54	536.77	1	848.24	647.78	1	411.86	638.81	0.99997	497.22	691.15	0.82809	473.43	746.4	0.99442	571.94	670.24	0.9096
212.47	535.54	1	844.5	653.9	1	402.73	654.7	0.99997	500.07	691.53	0.82809	471.93	748.71	0.99442	568.98	670.43	0.9096
211.93	536.33	1	844.04	657.14	1	397.3	677.51	0.99997	500.63	691.23	0.82809	469.82	753.58	0.99442	566.14	671.75	0.9096
211.17	535.9	1	839.6	661.52	1	395.78	685.63	0.99997	500.8	690.86	0.82809	461.68	756.34	0.99442	566.15	671.04	0.9096
210.88	535.19	1	839.41	662.75	1	390.46	705.43	0.99997	501.05	690.75	0.82809	453.46	760.8	0.99442	565.67	671.6	0.9096
211.54	533.53	1	838.98	662.95	1	393.5	726.18	0.99997	505.25	693.86	0.82809	445.35	766.18	0.99442	552.66	675.93	0.9096
212.18	533.21	1	839.51	662.59	1	400.19	730.12	0.99997	509.41	695.83	0.82809	447.43	769.01	0.99442	564.05	677.01	0.9096
211.84	535.78	1	839.14	662.43	1	401.41	731.62	0.99997	511.17	696.14	0.82809	449.14	773.01	0.99442	569.13	683.87	0.9096
209.89	536.34	1	838.42	662.43	1	400.97	729.74	0.99997	510.79	694.52	0.82809	450.91	772.78	0.99442	572.79	684.29	0.9096
210.37	533.47	1	838.65	662.96	1	400.28	728.17	0.99997	512.64	693.97	0.82809	450.96	772.73	0.99442	562.61	678.64	0.9096
210.23	535.46	1	837.24	665.26	1	399.52	727.04	0.99997	512.51	693.54	0.82809	450.51	771.59	0.99442	578.51	679.25	0.9096
210	534.84	1	837.17	664.93	1	396.6	718.95	0.99997	516.82	693.58	0.82809	448.54	770.82	0.99442	587.69	679.56	0.9096
210.51	532.88	1	836.32	665.34	1	393.16	708.6	0.99997	515.89	692.3	0.82809	449.51	769.4	0.99442	592.48	677.47	0.9096
210.29	533.59	1	837.02	665.5	1	392.19	703.85	0.99997	516.54	691.5	0.82809	448.54	768.22	0.99442	595.63	680.38	0.9096
210.33	535.36	1	836.04	665.1	1	389.94	699.12	0.99997	520.56	688.98	0.82809	446.35	768.15	0.99442	602.71	686.25	0.9096
212.14	542.43	1	833.56	662.67	1	378.45	691.7	0.99997	524.93	687.48	0.82809	447.86	768.11	0.99442	602.08	691.74	0.9096
211.74	547.85	1	832.68	662.99	1	367.38	689.35	0.99997	526.74	685.84	0.82809	449.19	769.41	0.99442	602.66	698.86	0.9096
215.38	555.19	1	832.64	662.88	1	356.65	682.55	0.99997	529.97	685.11	0.7614	447.92	771.25	0.99442	598.83	706.7	0.79818
215.65	552.45	1	830.42	664.26	1	341.8	675.4	0.99997	534.03	684.01	0.7614	447.52	772.03	0.99442	591.26	723.14	0.79818
214.41	550.61	1	831.34	662.64	1	318.57	671.85	0.99997	537.27	683.38	0.7614	447.33	771.19	0.99442	589.46	732.65	0.79818
213.68	549.75	1	824.82	666.12	1	305.34	655.83	0.99997	537.54	683.99	0.7614	448.28	771.05	0.99442	584.89	735.63	0.79818
212.85	548.99	1	820.39	673.85	1	306.56	652.25	0.99997	540.64	684.9	0.7614	447.29	771.6	0.99442	587.79	734.65	0.79818
211.29	548.32	1	811.26	675.16	1	308.33	650.89	0.99997	538.4	682.6	0.7614	446.28	772.47	0.99442	592.83	734.51	0.79818
211.06	548.38	1	805.38	675.9	1	313.8	641.58	0.99997	539.98	684.11	0.7614	447.42	775.36	0.99442	599.65	730.41	0.79818
210.11	549.29	1	802.48	678.29	1	316.74	639.59	0.99997	539.19	684.25	0.7614	445.41	776.58	0.99442	602.61	727.73	0.79818
211.39	549.9	1	797.63	682.24	1	323.23	639.32	0.99997	540.84	685.8	0.7614	444.74	781.13	0.99442	604.09	733.44	0.79818
212.63	552.54	1	786.25	688.2	1	333.26	638.79	0.99997	543.93	687.04	0.7614	443.11	786.35	0.99442	607.56	735.19	0.79818
213.62	557.68	1	777.89	690.24	1	343.96	636.66	0.99997	545.35	686.97	0.7614	435.91	788.15	0.99442	604.79	732	0.79818
215.43	562.72	1	765.48	702.21	1	352.98	632.75	0.99997	544.44	686.3	0.7614	432.62	787.41	0.99442	603.34	736.94	0.79818
216.28	564.96	1	751	711.94	1	361.42	635.31	0.99997	543.28	685.64	0.7614	428.76	787.51	0.99442	598.77	740.34	0.79818
218.1	570.96	1	743.02	726.62	1	373.76	625.89	0.99997	545.24	686.51	0.7614	420.25	794.64	0.99442	600.29	745.91	0.79818
221.11	578.65	1	737.55	730.93	1	390.44	623.28	0.99997	546.57	687.68	0.7614	410.45	802.23	0.99442	600.5	738.73	0.79818
224.45	588.12	1	735.08	740.05	1	389.58	634.03	0.99997	547.05	687.89	0.7614	402.13	806.26	0.99442	598.57	716.36	0.79818
232.86	595.62	1	735.36	751.22	1	389.78	640.32	0.99997	548.68	686.6	0.7614	392.36	812.15	0.99442	598.3	718.59	0.79818
235.29	600.82	1	732	757.78	1	387.33	653.19	0.99997	553.13	687.2	0.7614	373.09	816.77	0.99442	604.21	727.72	0.79818
241.67	606.48	1	727.89	763.48	1	380.7	656.08	0.99997	554.41	686.31	0.7614	366.8	818.27	0.99442	608.93	722.82	0.79818
248.7	612.24	1	722.69	769.26	1	388.41	657.81	0.99997	554.33	687.18	0.7614	345.58	812.29	0.99442	608.27	724.81	0.79818
257.69	616.4	1	711.95	780.66	1	396.54	663.5	0.99997	557.17	686.44	0.7614	328.94	805.97	0.99442	611.68	722.98	0.79818
265.11	616.73	1	697.97	792.67	1	392.72	664.67	0.99997	560.15	687.64	0.7614	324.95	793.93	0.99442	615.96	721.18	0.79818
272.34	616.72	1	682.21	803.77	1	396.53	671.88	0.99997	563.36	689.15	0.7614	319.51	760.11	0.99442	618.13	721.92	0.79818
285.12	616.22	1	660.5	817.42	1	402.79	688.07	0.99997	566.49	690.14	0.7614	321.54	721.39	0.99442	622.6	723.23	0.79818
297.27	618.71	1	638.69	832.23	1	408.27	701.56	0.99997	568.52	691.34	0.94548	323.17	709.49	0.99442	634.02	719.9	0.97658
307.47	618.31	1	619.86	838.97	1	425.02	718.1	0.99997	573.12	693.64	0.94548	326.77	703.97	0.99442	645.6	714.45	0.97658
319.03	617.14	1	613.39	843.06	1	444.53	716.61	0.99997	573.72	694.6	0.94548	330.29	696.5	0.99442	652.01	705.63	0.97658
327.41	615.92	1	602.27	847.12	1	446.03	726.5	0.99997	574.24	695	0.94548	335.22	682.55	0.99442	661.8	697.99	0.97658
338.31	616.83	-2	585.02	852.06	1	449.96	731.63	0.99997	571	693.68	0.94548	347	659	-2	672.24	697.5	0.97658
349.22	617.74	-2	572.4	861.81	1	473.72	734.27	0.99997	569.53	692.3	0.94548	358	634.5	-2	680.89	691.97	0.97658
360.12	618.65	-2	555.84	862.65	1	495.2	714.78	0.99997	570.85	690.96	0.94548	369	610	-2	693.51	694.19	0.97658
371.02	619.56	0.92812	535.5	867.77	1	503.4	707.19	0.99997	573.47	685.83	0.94548	377.59	582.73	0.9772	706.9	701.91	0.97658
383.01	617.05	0.92812	524.15	862.16	1	499.22	704.79	0.99997	585.62	679.93	0.94548	383.75	571.86	0.9772	711.78	712.77	0.97658
394.06	615.16	0.92812	507.62	853.95	1	496.91	697.68	0.99997	588.93	675.26	0.94548	395.08	543.97	0.9772	714.27	730.81	0.97658
407.83	615.05	0.92812	487.36	847.8	1	485.77	698	0.99997	593.89	673.15	0.94548	419.65	518.16	0.9772	709.74	739.65	0.97658
430.44	614.64	0.92812	459.77	838.12	1	476.23	689.93	0.99997	604.64	671.41	0.94548	436.74	509.63	0.9772	697.25	756.65	0.97658
444.01	615.15	0.92812	455.57	837.28	1	463.66	680.36	0.99997	614.91	673.1	0.94548	469.66	505.85	0.9772	688.41	759.25	0.97658
457.53	611.51	0.92812	448.86	834.87	1	465.38	667.97	0.99997	624.48	679.37	0.94548	489.68	512.26	0.9772	670.96	762.05	0.97658
466.72	605	0.92812	451.02	839.77	1	471.22	655.56	0.99997	631.25	689.73	0.94548	519.81	524.59	0.9772	659.29	760.09	0.97658
479.2	595.51	0.92812	449.16	850.7	1	480.97	638.81	0.99997	633.53	693.83	0.94548	545.87	548.46	0.9772	635.86	754.96	0.97658
490.88	588.17	0.92812	451.27	857.05	1	489.2	633.05	0.99997	633.45	692.7	0.94548	556	561.48	0.9772	635.35	755.5	0.97658
500.79	587.99	0.92812	456.11	864.17	1	490.47	648.55	0.99997	633.3	692.2	0.94548	578.83	590.48	0.9772	634.54	752.6	0.97658
514.63	585.61	0.92812	466.66	867.43	1	491.48	649.81	0.99997	632.6	692.55	0.94548	589.31	605.1	0.9772	633.35	749.3	0.97658
537.64	586.31	0.55559	464.73	862.16	1	496.82	641.29	0.99997	634.73	693.53	0.94548	600.37	617.44	0.54812	634.34	748.22	0.97658
541	593	-2	464.53	864.45	1	496.9	648.49	0.99997	634.7	694.31	-2	600.12	617.77	-2	634.26	748.73	-2
552	592	-2	466.52	865.46	1	498.45	649.03	0.99997	634.67	695.1	-2	599.88	618.1	-2	634.18	749.23	-2
562	595	-2	467.59	864.67	1	501.5	652.77	0.99997	634.65	695.88	-2	599.63	618.43	-2	634.09	749.74	-2
573	604	-2	479.51	864.73	1	502	658.02	0.99997	634.62	696.67	-2	599.39	618.76	-2	634.01	750.24	-2
587	610	-2	500.02	865.46	1	508.67	666.72	0.99997	634.59	697.45	-2	599.14	619.09	-2	633.93	750.74	-2
591	619	-2	523.81	861.1	1	520.16	676.13	0.99997	634.56	698.24	-2	598.9	619.42	-2	633.97	751.13	-2
594	634	-2	554.27	859.95	1	536.29	690.38	0.99997	634.53	699.02	-2	598.65	619.75	-2	634.06	751.44	-2
603	638	-2	579.74	854.82	1	563.74	699.31	NaN	634.5	699.81	-2	590.6	613.77	NaN	634.21	751.72	-2
611	641	-2	607.54	845.51	1	554.81	695.58	NaN	634.47	700.59	-2	598.16	620.41	1	634.36	752	-2
612	642	-2	632.7	830.74	1	554.74	696.5	NaN	634.45	701.38	-2	598.87	622.68	1	634.5	752.28	-2
617	640	-2	655.63	814.34	1	570.09	685.52	NaN	634.42	702.16	-2	597.57	620.37	1	635	752	-2
618	641	-2	666.58	804.83	NaN	553.13	685.95	0.99434	634.39	702.95	-2	600.08	621.76	1	635.13	752.31	-2
621	638	-2	667.25	803.18	-2	562.98	671.08	0.99434	634.36	703.73	-2	598.25	618.61	1	635.25	752.63	-2
621	641	-2	667.92	801.53	-2	557.29	664.58	0.99434	634.33	704.52	-2	599.08	618.52	1	635.46	752.96	-2
620	648	-2	668.6	799.89	-2	559.43	646.4	0.99434	634.3	705.3	-2	598.91	622.68	1	635.67	753.3	-2
624	649	-2	669.27	798.24	-2	546.49	632.39	0.99434	634.27	706.09	-2	600.06	623.92	1	635.88	753.63	-2
621	650	-2	669.95	796.6	-2	536.81	615.57	0.99434	634.25	706.87	-2	600.2	623.97	1	636.19	753.97	-2
618	653	-2	670.62	794.95	-2	534.87	595.89	0.99434	634.22	707.66	-2	598.2	623.71	1	636.75	754.38	-2
613	656	-2	673	793	-2	533.73	572.26	0.99434	634.19	708.45	-2	596.6	624.55	1	637.31	754.78	-2
628	754	-2	671.97	791.66	-2	536.77	535.41	0.99434	634.16	709.23	-2	597.41	626.31	1	637.87	755.19	-2
614.91	792.46	NaN	672.64	790.01	-2	536.91	507.73	0.99434	634.13	710.02	-2	598.53	626.32	1	638.44	755.59	-2
604.18	810.54	1	673.31	788.37	-2	542.91	478.06	0.99434	634.1	710.8	-2	599.3	627.16	1	639	756	-2
595.97	829.32	1	673.99	786.72	-2	544.71	443.32	0.99434	634.07	711.59	-2	598	626.42	1	638	756	-2
591.96	844.4	1	674.66	785.08	-2	551.55	420.03	0.99434	634.05	712.37	-2	598.9	625.95	1	637.58	756.33	-2
589.23	843.62	1	675.34	783.43	-2	553.41	390.87	0.99434	634.02	713.16	-2	601.55	626.63	1	637.79	756.66	-2
589.77	846.58	1	676.01	781.78	-2	564.69	382.43	0.99434	633.99	713.94	-2	607.3	628.7	1	638	757	-2
591.41	847.33	1	676.68	780.14	-2	581.72	384.92	0.99434	633.96	714.73	-2	615.74	627.95	1	637	757	-2
592.22	842.18	1	678	778	-2	606.08	394.03	0.99434	633.93	715.51	-2	623.61	624.86	1	636	758	-2
593.29	837.49	1	680	777	-2	633.85	417.02	0.99434	633.9	716.3	-2	631.88	621.1	1	635	760	-2
588.01	841	1	683	778	-2	656.44	454.88	0.99434	633.87	717.08	-2	646.82	617.41	1	631.83	763.34	-2
584	838.39	1	685.06	776.76	-2	660.01	491.06	0.99434	633.85	717.87	-2	652.64	615.75	1	631.75	763.85	-2
582.72	838.52	1	686.53	774.88	-2	659.98	527.1	0.99434	633.82	718.65	-2	673.25	615.16	1	631.66	764.35	-2
575.61	834.6	1	688	773	-2	656.56	550.9	0.99434	633.79	719.44	-2	696.91	618.8	1	631.58	764.86	-2
564.23	835.82	1	690.31	773.8	NaN	653.33	550.96	0.99434	633.76	720.22	-2	699.17	619.94	1	631.5	765.36	-2
546.45	834.64	1	696.82	762.67	NaN	652.23	550.89	0.99434	633.73	721.01	-2	705.52	617.93	1	631.41	765.86	-2
528.55	837.03	1	703.19	756.76	1	652.46	549.61	0.99434	633.7	721.79	0.8751	707.51	616.58	1	631.33	766.37	0.92416
508.78	837.33	1	710.48	747.25	1	648.33	550.23	0.99434	634.3	721.69	0.8751	709.62	611.03	1	627.99	767.75	0.92416
485.87	842.06	1	717.04	741.4	1	639.89	550.3	0.99434	634.9	720.8	0.8751	708.36	607.8	1	625.23	773.3	0.92416
468.36	843.52	1	725.88	740.34	1	627.01	551.72	0.99434	634.91	720.03	0.8751	710.61	604.1	1	622.44	776.3	0.92416
446.15	845.77	1	734.62	736.81	1	605.56	563.72	0.99434	633.91	724.46	0.8751	714.03	598.11	1	615.91	783.82	0.92416
432.97	846.81	1	745.68	733.1	1	572.72	594.79	0.99434	632.87	728.18	0.8751	717.31	587.06	1	612.21	786.62	0.92416
420.23	846.91	1	751.2	732.99	1	554.11	615.88	0.99434	632.86	728.19	0.8751	716.63	583.01	1	601.92	786.19	0.92416
404.27	848.1	1	748.79	730.8	1	535.51	638.12	0.99434	633.59	724.08	0.8751	717.17	564.28	1	585.76	784.42	0.92416
391.71	845.94	1	750.86	726.95	1	525.02	660.16	0.99434	632.9	723.07	0.8751	720.68	552.6	1	566.37	790.11	0.92416
394.14	843.04	1	755.74	721.79	1	517.54	677.01	0.99434	631.96	721	0.8751	721.3	544.03	1	549.88	787.7	0.92416
391.23	837.25	1	766.66	712.56	1	513.38	687.76	0.99434	630.61	718.01	0.8751	723.6	534.51	1	535.52	791.5	0.92416
388.58	827.94	1	774.77	703.34	1	505.96	705.47	0.99434	630.99	720.11	0.8751	736.52	511.44	1	515.3	792.22	0.92416
389.48	821.5	1	786.04	687.83	1	502.15	722.6	0.99434	630.6	720.92	0.8751	738.77	503.05	1	515.3	790.89	0.92416
390.31	815.19	1	792.25	680.86	1	501.46	729.11	0.99434	631.53	722.31	0.8751	739.56	499.31	1	518.45	796.5	0.92416
395.21	806.67	1	793.12	673.64	1	501.67	729.29	0.99434	633.07	721.63	0.8751	741.38	490.58	1	518.44	795.93	0.92416
397.88	795.64	1	800.26	658.24	1	501.18	728.72	0.99434	634.35	721.25	0.8751	741.14	485.4	1	521.69	797.02	0.92416
402.03	779.58	1	810.86	640.77	1	501.65	729.16	0.99434	634.16	721.39	0.8751	738.24	480.88	1	528.23	797.88	0.92416
408.01	765.59	1	816.94	612.92	1	501.44	727.4	0.99434	638.18	722.41	0.8751	731.15	470.86	1	534.56	800.07	0.92416
413.19	749.08	1	822.77	581.64	1	501.21	726.69	0.99434	639.64	729.73	0.8751	725.63	467.16	1	541.71	800.26	0.92416
412.9	728.91	1	825.92	556.14	1	503.73	722.58	0.99434	636.12	737.38	0.8751	708.84	452.24	1	544.38	802.48	0.92416
415.91	709.15	1	821.06	536.5	1	511.41	720.53	0.99434	629.99	738.2	0.8751	692.63	443.74	1	550.65	806.7	0.92416
408.77	691.07	1	818.76	518.38	1	515.02	716.01	0.99434	621.57	737.61	0.8751	685.98	436.11	1	544.95	808.1	0.92416
407.15	675	1	822.92	508.27	1	519.17	713.7	0.99434	616.43	737.97	0.8751	654.43	419.7	1	547.68	809.32	0.92416
400.17	660.39	1	824.74	496.4	1	521.61	708.69	0.99434	606.38	742.8	0.8751	624.92	401.82	1	547.09	806.17	0.92416
392.1	648.52	1	825.88	492.85	1	526.98	703.61	0.99434	596.24	752.11	0.8751	602.1	393.38	1	543.89	800.36	0.92416
379.88	638.59	1	828	483.78	1	529.22	701.49	0.99434	589.14	759.18	0.8751	581.63	375.03	1	550.83	802.7	0.92416
370.16	629.84	1	826.9	477.79	1	535.73	704.45	0.99434	586.38	760.45	0.8751	567.79	338.34	1	553.65	796.53	0.92416
359.59	618.49	1	824.11	477.35	1	543.07	708.38	0.99434	585.36	761.82	0.8751	558.91	302.48	1	555.77	797.94	0.92416
346.51	614.15	1	823.13	469.19	1	543.44	709.84	0.99434	588.43	763.55	0.8751	555	284.52	1	555.37	798.53	0.92416
338.56	610.66	1	818.68	455.34	1	546.71	707.34	0.99434	588.5	763.92	-2	550.93	262.04	1	554.82	796.57	-2
336.71	613.93	1	810.57	436.82	1	551.24	709.99	0.99434	588.58	764.45	-2	546.17	220.31	1	554.35	795.43	-2
336.41	612.33	1	801.2	417.07	1	548.09	715.03	NaN	588.66	764.98	-2	544.94	217.05	1	553.86	794.47	-2
336.07	612.8	1	789.2	394.63	1	542.23	706.55	NaN	588.74	765.51	-2	544.42	216.51	1	553.37	793.5	-2
340.01	614.37	1	782.35	369.16	1	547.55	714.28	0.61898	588.82	766.04	-2	543.67	215.34	1	552.88	792.53	-2
342.14	616.61	1	780.29	358.02	1	553.47	709.61	0.61898	588.9	766.58	-2	542.02	213.5	1	552.39	791.57	-2
343.19	614.63	1	781.92	349.56	1	560.75	708.81	0.61898	588.98	767.11	-2	538.23	214.37	1	551.9	790.6	-2
343.3	605.57	1	782.18	348.51	1	581.97	721.68	NaN	589.06	767.64	-2	526.85	214.96	1	551.35	789.53	-2
348.3	588.19	1	785.61	348.19	1	582.59	716.4	NaN	589.14	768.17	-2	510.56	213.45	1	550.81	788.47	-2
356.3	565.02	1	785.35	348.03	1	598.58	723.2	1	584.1	773.09	-1	479.36	217.65	1	546.61	785.14	-1
364.68	545.77	1	784.34	349.16	1	613.67	723.54	1	584.73	773.35	-1	438.11	223.84	1	542.8	787.8	-1
372.47	522.43	1	784.26	350.26	1	629.33	735.26	1	586.19	773.39	-1	402.57	226.57	1	540.17	787.57	-1
377.07	514.05	1	785.77	351.45	1	651.05	745.57	1	584.67	775.23	-1	383.56	230.12	1	535.87	781.1	-1
380.31	502.71	1	785.96	353.06	1	664.9	766.34	1	583.14	775.54	-1	345.55	237.31	1	529.13	777.27	-1
382.31	497.55	1	787.2	353.37	1	673.26	785.56	1	581.13	775.92	-1	325.01	254.25	1	531.28	784.46	-1
388.06	493.22	1	789.56	355.51	1	667.97	788.5	1	589.69	771.88	-2	311.66	264.09	1	547	781	-2
394.25	480.39	1	790.56	357.08	1	659.15	801.4	1	589.77	772.41	-2	288.44	305.27	1	546.98	780.93	-2
398.72	469.94	1	793.78	358.85	1	652.07	805.7	1	589.84	772.94	-2	281.76	337.57	1	546.49	779.97	-2
398.87	460.52	1	798.21	361.59	1	649.45	815.75	1	589.92	773.47	-2	278.82	344.85	1	546	779	-2
398.8	444.17	1	802.17	362.28	1	645.85	817.87	1	590	774	-2	280.6	359.41	1	546	775	-2
399.86	423.61	1	804.98	362.77	1	641.06	816.58	1	590.08	774.53	-1	279.81	394.41	1	545.75	768.07	-1
